optimization_rank,campaign_id,campaign_name,normalized_channel,spend,conversions,attributed_revenue,attributed_roas,cost_per_conversion,spend_share,revenue_share,efficiency_gap,opportunity_score,waste_budget_flag,recommended_action,recommended_budget_shift_pct,recommended_monthly_budget,optimization_reason
47,CMP-000047,Cart Recovery EMEA 2024 Social,paid_social,9764.49,174,47850.0,4.900409545198982,56.117758620689656,0.0026287254053539,0.0045106934543097,0.0018819680489558,25.32838616601417,False,scale,0.2,11717.388,High ROAS with enough conversion volume to justify budget expansion.
48,CMP-000047,Brand Search EMEA 2024 Social,paid_social,9601.07,170,46750.0,4.869248948294305,56.476882352941175,0.0025847306543999,0.0044069993519118,0.0018222686975119,25.054262551958853,False,scale,0.2,11521.284,High ROAS with enough conversion volume to justify budget expansion.
49,CMP-000072,CART RECOVERY NA Q4 SOCIAL,paid_social,9170.75,163,44825.0,4.887822697162173,56.262269938650306,0.0024688830150012,0.0042255346727154,0.0017566516577142,24.944809394991633,False,scale,0.2,11004.9,High ROAS with enough conversion volume to justify budget expansion.
50,CMP-000045,product_launch_global_2025_social,paid_social,13602.65,227,62425.0,4.589179314324783,59.92356828193832,0.0036620070925504,0.0058846403110823,0.0022226332185318,24.938466982902717,False,scale,0.2,16323.179999999998,High ROAS with enough conversion volume to justify budget expansion.
51,CMP-000008,brand_search_apac_fy25_social,paid_social,16170.73,258,70950.0,4.387557024327288,62.6772480620155,0.0043533670241988,0.0066882696046662,0.0023349025804674,24.404249020893467,False,scale,0.2,19404.876,High ROAS with enough conversion volume to justify budget expansion.
52,CMP-000019,CART RECOVERY APAC 2024 SOCIAL,paid_social,8976.91,157,43175.0,4.809561419241142,57.17777070063694,0.0024166988115688,0.0040699935191186,0.0016532947075497,24.36539469916383,False,scale,0.2,10772.292,High ROAS with enough conversion volume to justify budget expansion.
53,CMP-000008,Product Launch EMEA FY25 Social,paid_social,15129.43,240,66000.0,4.362358661231784,63.03929166666667,0.0040730357662841,0.0062216461438755,0.0021486103775914,23.948137511686404,False,scale,0.2,18155.316,High ROAS with enough conversion volume to justify budget expansion.
54,CMP-000014,lifecycle_winback_emea_2025_social,paid_social,14711.18,234,64350.0,4.374224229463578,62.8682905982906,0.0039604375250253,0.0060661049902786,0.0021056674652533,23.90250791345028,False,scale,0.2,17653.416,High ROAS with enough conversion volume to justify budget expansion.
55,CMP-000020,Creator Spark US 2025 Social,paid_social,11541.1,190,52250.0,4.527298091169819,60.74263157894737,0.00310701150554,0.0049254698639014,0.0018184583583614,23.796792048681084,False,scale,0.2,13849.32,High ROAS with enough conversion volume to justify budget expansion.
56,CMP-000036,Enterprise ABM EMEA 2024 Social,paid_social,13767.42,219,60225.0,4.374457959443381,62.86493150684932,0.0037063652807446,0.0056772521062864,0.0019708868255418,23.613905818669583,False,scale,0.2,16520.904,High ROAS with enough conversion volume to justify budget expansion.
57,CMP-000005,Competitor Search APAC 2024 Social,paid_social,9899.94,164,45100.0,4.555583165150495,60.36548780487805,0.0026651902751172,0.0042514581983149,0.0015862679231977,23.27642192230983,False,scale,0.2,11879.928,High ROAS with enough conversion volume to justify budget expansion.
58,CMP-000022,Holiday Promo APAC 2025 Social,paid_social,13537.02,208,57200.0,4.225449914382929,65.08182692307693,0.0036443386584229,0.0053920933246921,0.0017477546662692,22.59124335423239,False,scale,0.2,16244.424,High ROAS with enough conversion volume to justify budget expansion.
59,CMP-000043,Retargeting Global 2024 Social,paid_social,21599.84,309,84975.0,3.934056918940141,69.90239482200647,0.0058149527686115,0.0080103694102397,0.0021954166416282,22.58995610431464,False,maintain,0.0,21599.84,Balanced spend and conversion performance.
60,CMP-000078,Product Launch EMEA 2024 Social,paid_social,20820.04,298,81950.0,3.936111554060415,69.86590604026846,0.0056050206501809,0.0077252106286454,0.0021201899784645,22.458783712277167,False,maintain,0.0,20820.04,Balanced spend and conversion performance.
61,CMP-000074,enterprise_abm_us_q4_social,paid_social,8644.32,142,39050.0,4.517417217317267,60.875492957746474,0.0023271613362304,0.0036811406351263,0.0013539792988958,22.43277957259561,False,scale,0.2,10373.184,High ROAS with enough conversion volume to justify budget expansion.
62,CMP-000057,Brand Search EMEA Q4 Social,paid_social,17836.1,258,70950.0,3.977887542680295,69.13217054263565,0.0048017058957952,0.0066882696046662,0.001886563708871,22.123302760539588,False,maintain,0.0,17836.1,Balanced spend and conversion performance.
63,CMP-000060,retargeting_us_fy25_social,paid_social,58424.67,700,192500.0,3.2948410320503307,83.46381428571428,0.0157286672758556,0.018146467919637,0.0024178006437813,21.613649855472797,False,maintain,0.0,58424.67,Balanced spend and conversion performance.
64,CMP-000013,product_launch_apac_2024_social,paid_social,10987.31,163,44825.0,4.07970649776879,67.40680981595092,0.0029579241653685,0.0042255346727154,0.0012676105073469,20.81863430842076,False,scale,0.2,13184.772,High ROAS with enough conversion volume to justify budget expansion.
65,CMP-000016,Retargeting EMEA 2024 Social,paid_social,8670.17,133,36575.0,4.218487065420862,65.18924812030075,0.0023341204863477,0.003447828904731,0.0011137084183833,20.672610928780255,False,scale,0.2,10404.204,High ROAS with enough conversion volume to justify budget expansion.
66,CMP-000039,COMPETITOR SEARCH EMEA Q4 SOCIAL,paid_social,31888.11,397,109175.0,3.423689895700937,80.32269521410579,0.0085846864388945,0.0102916396629941,0.0017069532240996,20.512824773831937,False,maintain,0.0,31888.11,Balanced spend and conversion performance.
67,CMP-000079,Cart Recovery APAC 2024 Social,paid_social,19992.22,264,72600.0,3.6314126195089886,75.72810606060607,0.0053821609345111,0.0068438107582631,0.0014616498237519,20.27691780177458,False,maintain,0.0,19992.22,Balanced spend and conversion performance.
68,CMP-000072,Lifecycle Winback US 2025 Social,paid_social,17538.14,236,64900.0,3.7005064391092786,74.31415254237288,0.004721491258699,0.0061179520414776,0.0013964607827786,20.248556369535137,False,maintain,0.0,17538.14,Balanced spend and conversion performance.
69,CMP-000008,product_launch_apac_fy25_social,paid_social,11142.55,161,44275.0,3.973506962050877,69.20838509316769,0.0029997167558599,0.0041736876215165,0.0011739708656566,20.22733916680697,False,maintain,0.0,11142.55,Balanced spend and conversion performance.
70,CMP-000066,Lifecycle Winback Global 2024,paid_search,8770.25,131,36025.0,4.107636612411277,66.94847328244275,0.0023610633004186,0.003395981853532,0.0010349185531133,20.067125133899083,False,scale,0.2,10524.3,High ROAS with enough conversion volume to justify budget expansion.
71,CMP-000066,Product Launch EMEA 2024 Social,paid_social,9465.84,138,37950.0,4.009152911944423,68.59304347826087,0.0025483250114461,0.0035774465327284,0.0010291215212823,19.79335175313759,False,scale,0.2,11359.008,High ROAS with enough conversion volume to justify budget expansion.
72,CMP-000049,Lifecycle Winback APAC FY25 Social,paid_social,12384.92,168,46200.0,3.730343030072055,73.71976190476191,0.0033341786255376,0.0043551523007128,0.0010209736751752,19.146491652940632,False,maintain,0.0,12384.92,Balanced spend and conversion performance.
73,CMP-000001,Retargeting NA 2024 Social,paid_social,8510.17,122,33550.0,3.942341927364553,69.75549180327869,0.0022910464430688,0.0031626701231367,0.0008716236800679,18.979992383193125,False,maintain,0.0,8510.17,Balanced spend and conversion performance.
74,CMP-000037,Regional Expansion APAC 2025 Social,paid_social,11163.71,151,41525.0,3.719641588683332,73.93185430463575,0.0030054132980835,0.0039144523655217,0.0009090390674381,18.69612531259027,False,maintain,0.0,11163.71,Balanced spend and conversion performance.
75,CMP-000038,competitor_search_emea_q4,paid_search,15527.11,197,54175.0,3.489058813906773,78.81781725888325,0.0041800963008539,0.0051069345430978,0.0009268382422439,18.46034307615981,False,maintain,0.0,15527.11,Balanced spend and conversion performance.
76,CMP-000061,Cart Recovery Global Q4 Social,paid_social,16721.23,206,56650.0,3.3879086646137875,81.17101941747572,0.0045015686543553,0.0053402462734931,0.0008386776191378,18.075150981843905,False,maintain,0.0,16721.23,Balanced spend and conversion performance.
77,CMP-000039,lifecycle_winback_emea_2025_social,paid_social,9767.99,130,35750.0,3.659913656750263,75.13838461538461,0.0026296676500506,0.0033700583279325,0.0007403906778819,17.85020516931504,False,maintain,0.0,9767.99,Balanced spend and conversion performance.
78,CMP-000009,ENTERPRISE ABM EMEA FY25 SOCIAL,paid_social,8644.48,113,31075.0,3.5947795587473164,76.49982300884956,0.0023272044102737,0.0029293583927414,0.0006021539824676,17.031610908283966,False,maintain,0.0,8644.48,Balanced spend and conversion performance.
79,CMP-000049,holiday_promo_global_q4_social,paid_social,22017.73,246,67650.0,3.0725238251173033,89.5029674796748,0.005927454093273,0.0063771872974724,0.0004497332041994,16.932224258154843,False,maintain,0.0,22017.73,Balanced spend and conversion performance.
80,CMP-000048,creator_spark_emea_fy25_social,paid_social,23777.99,257,70675.0,2.9722865557601796,92.52136186770429,0.0064013385646615,0.0066623460790667,0.0002610075144052,16.507597194086202,False,maintain,0.0,23777.99,Balanced spend and conversion performance.
81,CMP-000002,Product Launch US Q4 Social,paid_social,11388.06,137,37675.0,3.308289559415739,83.12452554744524,0.0030658111831437,0.0035515230071289,0.0004857118239852,16.305639041438155,False,maintain,0.0,11388.06,Balanced spend and conversion performance.
82,CMP-000037,RETARGETING US 2025 SOCIAL,paid_social,10565.81,126,34650.0,3.279445683766791,83.85563492063491,0.0028444509826056,0.0032663642255346,0.000421913242929,15.890467564474744,False,maintain,0.0,10565.81,Balanced spend and conversion performance.
83,CMP-000035,LIFECYCLE WINBACK APAC 2024 SOCIAL,paid_social,15134.75,169,46475.0,3.070747782421249,89.55473372781066,0.0040744679782231,0.0043810758263123,0.0003066078480891,15.7738077400155,False,maintain,0.0,15134.75,Balanced spend and conversion performance.
84,CMP-000007,LIFECYCLE WINBACK US Q4 SOCIAL,paid_social,9050.94,110,30250.0,3.342194291421664,82.28127272727274,0.0024366286329684,0.0028515878159429,0.0004149591829745,15.744314545933747,False,maintain,0.0,9050.94,Balanced spend and conversion performance.
85,CMP-000032,Brand SEM Global 2024 Social,paid_social,20689.65,213,58575.0,2.831125707781427,97.13450704225352,0.0055699179970363,0.0055217109526895,-4.8207044346746525e-05,15.19127057302343,False,maintain,0.0,20689.65,Balanced spend and conversion performance.
86,CMP-000019,Lifecycle Winback US 2024 Social,paid_social,27204.03,266,73150.0,2.6889398372226467,102.2707894736842,0.0073236722848823,0.006895657809462,-0.0004280144754202,15.019495353287017,False,maintain,0.0,27204.03,Balanced spend and conversion performance.
87,CMP-000016,RETARGETING GLOBAL 2024 SOCIAL,paid_social,8606.6,101,27775.0,3.227174493992982,85.21386138613862,0.0023170066305274,0.0026182760855476,0.0003012694550201,14.928606992992169,False,maintain,0.0,8606.6,Balanced spend and conversion performance.
88,CMP-000056,enterprise_abm_us_2024_social,paid_social,16782.72,174,47850.0,2.851146893948061,96.45241379310346,0.0045181225476129,0.0045106934543097,-7.42909330321128e-06,14.725489196525508,False,maintain,0.0,16782.72,Balanced spend and conversion performance.
89,CMP-000038,Lifecycle Winback NA 2024 Social,paid_social,18608.74,183,50325.0,2.704374396117093,101.68710382513662,0.0050097104507891,0.0047440051847051,-0.000265705266084,14.100481687612396,False,maintain,0.0,18608.74,Balanced spend and conversion performance.
90,CMP-000070,Enterprise ABM APAC FY25,paid_search,9354.96,103,28325.0,3.027805570520879,90.82485436893204,0.0025184746994538,0.0026701231367465,0.0001516484372927,14.063829120469649,False,maintain,0.0,9354.96,Balanced spend and conversion performance.
91,CMP-000068,Brand SEM APAC Q4 Social,paid_social,14790.89,150,41250.0,2.7888788301447716,98.60593333333333,0.0039818964749613,0.0038885288399222,-9.336763503913632e-05,13.991651845454966,False,maintain,0.0,14790.89,Balanced spend and conversion performance.
92,CMP-000025,Holiday Promotion EMEA 2024 Social,paid_social,17833.95,175,48125.0,2.698504818057694,101.90828571428573,0.0048011270883386,0.0045366169799092,-0.0002645101084293,13.949930871216347,False,maintain,0.0,17833.95,Balanced spend and conversion performance.
93,CMP-000019,Creator Spark EMEA 2024 Social,paid_social,8730.79,96,26400.0,3.0237813531192477,90.94572916666668,0.002350440164495,0.0024886584575502,0.0001382182930551,13.83430793563899,False,maintain,0.0,8730.79,Balanced spend and conversion performance.
94,CMP-000009,Regional Expansion US FY25 Social,paid_social,10980.91,114,31350.0,2.8549546440140205,96.32377192982456,0.0029562012036373,0.0029552819183408,-9.192852964802836e-07,13.546556822549029,False,maintain,0.0,10980.91,Balanced spend and conversion performance.
95,CMP-000040,Enterprise ABM US 2025,paid_search,9150.68,95,26125.0,2.8549790835216617,96.32294736842104,0.0024634799146974,0.0024627349319507,-7.449827467117046e-07,13.031111166723129,False,maintain,0.0,9150.68,Balanced spend and conversion performance.
96,CMP-000023,lifecycle_winback_emea_2024_social,paid_social,13007.61,127,34925.0,2.684966723325807,102.42212598425198,0.0035018147255961,0.0032922877511341,-0.0002095269744619,13.025444529449285,False,maintain,0.0,13007.61,Balanced spend and conversion performance.
97,CMP-000038,Retargeting APAC 2024 Social,paid_social,11052.93,110,30250.0,2.73683086747134,100.48118181818182,0.0029755899073683,0.0028515878159429,-0.0001240020914253,12.887947605325856,False,maintain,0.0,11052.93,Balanced spend and conversion performance.
98,CMP-000059,Retargeting US 2025 Social,paid_social,9519.86,97,26675.0,2.802037004745868,98.14288659793814,0.0025628678853081,0.0025145819831497,-4.828590215845809e-05,12.84676568176972,False,maintain,0.0,9519.86,Balanced spend and conversion performance.
99,CMP-000019,lifecycle_winback_global_2025_social,paid_social,9323.35,95,26125.0,2.802104393806947,98.14052631578949,0.0025099648837785,0.0024627349319507,-4.722995182778649e-05,12.789307822658538,False,maintain,0.0,9323.35,Balanced spend and conversion performance.
100,CMP-000008,Brand Search EMEA Q4 Social,paid_social,15880.27,145,39875.0,2.5109774581918316,109.51910344827589,0.0042751714828813,0.0037589112119248,-0.0005162602709565,12.508561284895617,False,maintain,0.0,15880.27,Balanced spend and conversion performance.
101,CMP-000025,Holiday Promotion APAC 2025 Social,paid_social,47751.03,364,100100.0,2.096289860134954,131.18414835164836,0.0128551870802077,0.0094361633182112,-0.0034190237619965,12.33370476053206,False,maintain,0.0,47751.03,Balanced spend and conversion performance.
102,CMP-000011,Retargeting APAC 2025 Social,paid_social,16810.66,147,40425.0,2.4047241452744865,114.358231292517,0.0045256443524205,0.0038107582631237,-0.0007148860892967,12.009768152889617,False,maintain,0.0,16810.66,Balanced spend and conversion performance.
103,CMP-000006,ENTERPRISE ABM APAC FY25 SOCIAL,paid_social,29456.99,234,64350.0,2.1845409188107814,125.88457264957266,0.0079301978882928,0.0060661049902786,-0.0018640928980141,11.908047026414373,False,maintain,0.0,29456.99,Balanced spend and conversion performance.
104,CMP-000023,Lifecycle Winback EMEA 2024 Social,paid_social,13964.1,121,33275.0,2.382896140818241,115.40578512396696,0.0037593140484452,0.0031367465975372,-0.0006225674509079,11.441257533395412,False,maintain,0.0,13964.1,Balanced spend and conversion performance.
105,CMP-000045,Cart Recovery US 2024 Social,paid_social,9908.29,91,25025.0,2.5256628540343486,108.8823076923077,0.0026674382017508,0.0023590408295528,-0.000308397372198,11.417429469127615,False,maintain,0.0,9908.29,Balanced spend and conversion performance.
106,CMP-000072,Retargeting US 2024 Social,paid_social,26378.98,204,56100.0,2.1266932989827505,129.30872549019608,0.0071015582885868,0.0052883992222942,-0.0018131590662926,11.302278062389036,False,maintain,0.0,26378.98,Balanced spend and conversion performance.
107,CMP-000070,LIFECYCLE WINBACK EMEA 2025 SOCIAL,paid_social,10320.81,92,25300.0,2.4513579844992788,112.18271739130434,0.0027784938538347,0.0023849643551523,-0.0003935294986824,11.107088663091794,False,maintain,0.0,10320.81,Balanced spend and conversion performance.
108,CMP-000055,Lifecycle Winback NA 2025 Social,paid_social,13662.49,114,31350.0,2.2946036922991344,119.84640350877191,0.0036781167847367,0.0029552819183408,-0.0007228348663958,10.880510432787146,False,maintain,0.0,13662.49,Balanced spend and conversion performance.
109,CMP-000002,lifecycle_winback_emea_fy25_social,paid_social,31370.02,227,62425.0,1.989957290432075,138.19392070484582,0.0084452099946296,0.0058846403110823,-0.0025605696835473,10.778560219777937,False,monitor,0.0,31370.02,Balanced spend and conversion performance.
110,CMP-000012,brand_search_global_fy25_social,paid_social,11860.27,100,27500.0,2.3186655953026363,118.6027,0.0031929361454983,0.0025923525599481,-0.0006005835855501,10.694915324719648,False,maintain,0.0,11860.27,Balanced spend and conversion performance.
111,CMP-000074,Product Launch NA FY25 Social,paid_social,12486.3,104,28600.0,2.29051039939774,120.06057692307692,0.0033614714162102,0.002696046662346,-0.0006654247538641,10.653290332881912,False,maintain,0.0,12486.3,Balanced spend and conversion performance.
112,CMP-000020,LIFECYCLE WINBACK APAC Q4 SOCIAL,paid_social,14008.52,114,31350.0,2.2379237778152152,122.88175438596492,0.0037712724797105,0.0029552819183408,-0.0008159905613696,10.610636528569778,False,maintain,0.0,14008.52,Balanced spend and conversion performance.
113,CMP-000024,Product Launch US Q4 Social,paid_social,9120.37,80,22000.0,2.4121828390734144,114.004625,0.0024553200756238,0.0020738820479585,-0.0003814380276652,10.596400457804878,False,maintain,0.0,9120.37,Balanced spend and conversion performance.
114,CMP-000036,Holiday Promo NA 2024 Social,paid_social,10408.92,89,24475.0,2.3513486509647494,116.9541573033708,0.0028022141910429,0.0023071937783538,-0.000495020412689,10.575671193802313,False,maintain,0.0,10408.92,Balanced spend and conversion performance.
115,CMP-000051,holiday_promo_us_fy25_social,paid_social,10148.62,85,23375.0,2.3032688188147747,119.39552941176473,0.0027321381068835,0.0022034996759559,-0.0005286384309275,10.254272851323323,False,maintain,0.0,10148.62,Balanced spend and conversion performance.
116,CMP-000035,CREATOR SPARK EMEA 2025 SOCIAL,paid_social,18932.17,142,39050.0,2.0626267353399004,133.32514084507042,0.0050967819371497,0.0036811406351263,-0.0014156413020234,10.222339604691912,False,maintain,0.0,18932.17,Balanced spend and conversion performance.
117,CMP-000052,LIFECYCLE WINBACK NA 2024 SOCIAL,paid_social,8530.73,73,20075.0,2.35325698973007,116.85931506849316,0.0022965814576301,0.0018924173687621,-0.0004041640888679,10.124529623947238,False,maintain,0.0,8530.73,Balanced spend and conversion performance.
118,CMP-000050,Retargeting NA 2025 Social,paid_social,11949.66,96,26400.0,2.209267878751362,124.475625,0.0032170010750527,0.0024886584575502,-0.0007283426175025,10.099478593203711,False,maintain,0.0,11949.66,Balanced spend and conversion performance.
119,CMP-000053,Holiday Promo Global Q4 Social,paid_social,13817.28,106,29150.0,2.1096771578776723,130.35169811320753,0.0037197882294814,0.002747893713545,-0.0009718945159363,9.848441309577066,False,maintain,0.0,13817.28,Balanced spend and conversion performance.
120,CMP-000044,brand_search_global_fy25_social,paid_social,8480.06,71,19525.0,2.3024601241028955,119.43746478873238,0.0022829404465492,0.0018405703175631,-0.000442370128986,9.842429501846494,False,maintain,0.0,8480.06,Balanced spend and conversion performance.
121,CMP-000067,Enterprise ABM NA 2025 Social,paid_social,12005.67,94,25850.0,2.153149303620706,127.71989361702128,0.003232079682328,0.0024368114063512,-0.0007952682759768,9.79722417516436,False,maintain,0.0,12005.67,Balanced spend and conversion performance.
122,CMP-000056,holiday_promo_global_2024_social,paid_social,20313.54,143,39325.0,1.935900881874848,142.05272727272728,0.005468664381926,0.0037070641607258,-0.0017616002212002,9.603449947190526,False,monitor,0.0,20313.54,Balanced spend and conversion performance.
123,CMP-000031,Brand Search US 2024 Social,paid_social,13795.14,102,28050.0,2.0333247795962928,135.2464705882353,0.0037138278587426,0.0026441996111471,-0.0010696282475955,9.41321301600462,False,maintain,0.0,13795.14,Balanced spend and conversion performance.
124,CMP-000072,Holiday Promo Global Q4 Social,paid_social,17799.31,122,33550.0,1.8849045271979643,145.8959836065574,0.0047918015579687,0.0031626701231367,-0.001629131434832,9.054216762804366,False,monitor,0.0,17799.31,Balanced spend and conversion performance.
125,CMP-000064,Regional Expansion EMEA 2025 Social,paid_social,10624.24,79,21725.0,2.0448521494243352,134.4840506329114,0.0028601810847855,0.002047958522359,-0.0008122225624264,8.952474357123307,False,maintain,0.0,10624.24,Balanced spend and conversion performance.
126,CMP-000075,Regional Expansion US Q4 Social,paid_social,18361.25,124,34100.0,1.8571720334944517,148.07459677419354,0.0049430829822197,0.0032145171743357,-0.001728565807884,8.94972358377607,False,monitor,0.0,18361.25,Balanced spend and conversion performance.
127,CMP-000018,Cart Recovery US 2024,paid_search,10234.85,75,20625.0,2.015173646902495,136.46466666666666,0.0027553523240831,0.0019442644199611,-0.000811087904122,8.719068820065809,False,maintain,0.0,10234.85,Balanced spend and conversion performance.
128,CMP-000023,Creator Spark NA 2024 Social,paid_social,8819.36,66,18150.0,2.057972460586709,133.6266666666667,0.0023742843395776,0.0017109526895657,-0.0006633316500118,8.646508299438683,False,maintain,0.0,8819.36,Balanced spend and conversion performance.
129,CMP-000039,Holiday Promotion APAC 2025 Social,paid_social,27074.76,165,45375.0,1.67591513276572,164.08945454545454,0.0072888711500406,0.0042773817239144,-0.0030114894261262,8.537142798759035,False,monitor,0.0,27074.76,Balanced spend and conversion performance.
130,CMP-000081,Lifecycle Winback NA 2024 Social,paid_social,11028.6,78,21450.0,1.9449431478156791,141.3923076923077,0.0029690399606621,0.0020220349967595,-0.0009470049639026,8.488857610754643,False,monitor,0.0,11028.6,Balanced spend and conversion performance.
131,CMP-000020,LIFECYCLE WINBACK US 2025 SOCIAL,paid_social,11033.08,78,21450.0,1.9441534005010388,141.44974358974358,0.002970246033874,0.0020220349967595,-0.0009482110371144,8.485394790314576,False,monitor,0.0,11033.08,Balanced spend and conversion performance.
132,CMP-000071,Lifecycle Winback APAC Q4 Social,paid_social,9761.93,70,19250.0,1.971946121310028,139.45614285714285,0.0026280362206614,0.0018146467919637,-0.0008133894286977,8.39764115563095,False,monitor,0.0,9761.93,Balanced spend and conversion performance.
133,CMP-000063,Regional Expansion Global FY25 Social,paid_social,13302.17,89,24475.0,1.839925365560657,149.46258426966293,0.0035811140392726,0.0023071937783538,-0.0012739202609187,8.266574750026603,False,monitor,0.0,13302.17,Balanced spend and conversion performance.
134,CMP-000050,BRAND SEARCH US 2025,paid_search,8360.39,60,16500.0,1.973592141036483,139.33983333333333,0.0022507237543043,0.0015554115359688,-0.0006953122183354,8.10623522894137,False,monitor,0.0,8360.39,Balanced spend and conversion performance.
135,CMP-000001,HOLIDAY PROMO EMEA 2024,paid_search,9411.76,65,17875.0,1.8992196996098496,144.7963076923077,0.0025337659848178,0.0016850291639662,-0.0008487368208515,7.9485874524118945,False,monitor,0.0,9411.76,Balanced spend and conversion performance.
136,CMP-000052,Regional Expansion NA 2024 Social,paid_social,31648.25,176,48400.0,1.529310467403411,179.81960227272728,0.0085201130637639,0.0045625405055087,-0.0039575725582552,7.876364241289971,False,monitor,0.0,31648.25,Balanced spend and conversion performance.
137,CMP-000064,Cart Recovery US Q4 Social,paid_social,27300.34,155,42625.0,1.561335866146722,176.13122580645162,0.0073496001668085,0.0040181464679196,-0.0033314536988889,7.851206766006294,False,monitor,0.0,27300.34,Balanced spend and conversion performance.
138,CMP-000056,Creator Spark Global FY25 Social,paid_social,8711.74,59,16225.0,1.8624293195159636,147.65661016949153,0.0023453116612171,0.0015294880103694,-0.0008158236508477,7.617269120374715,False,monitor,0.0,8711.74,Balanced spend and conversion performance.
139,CMP-000025,Product Launch EMEA 2024 Social,paid_social,9592.39,63,17325.0,1.8061192257612544,152.2601587301587,0.002582393887552,0.0016331821127673,-0.0009492117747847,7.501946576801302,False,monitor,0.0,9592.39,Balanced spend and conversion performance.
140,CMP-000018,Creator Spark US 2024 Social,paid_social,10743.78,68,18700.0,1.7405419693999693,157.99676470588233,0.0028923627793703,0.0017627997407647,-0.0011295630386055,7.358344443774879,False,monitor,0.0,10743.78,Balanced spend and conversion performance.
141,CMP-000027,Brand SEM Global 2025 Social,paid_social,12824.32,78,21450.0,1.6726033037229264,164.41435897435898,0.0034524707168923,0.0020220349967595,-0.0014304357201328,7.294048556280058,False,monitor,0.0,12824.32,Balanced spend and conversion performance.
142,CMP-000021,competitor_search_emea_q4_social,paid_social,16609.08,95,26125.0,1.5729348043359417,174.8324210526316,0.0044713764421445,0.0024627349319507,-0.0020086415101937,7.159335714365631,False,monitor,0.0,16609.08,Balanced spend and conversion performance.
143,CMP-000032,Enterprise ABM Global 2025 Social,paid_social,8508.79,53,14575.0,1.71293450655146,160.54320754716983,0.0022906749294455,0.0013739468567725,-0.000916728072673,6.823701138716491,False,monitor,0.0,8508.79,Balanced spend and conversion performance.
144,CMP-000055,Regional Expansion APAC 2024,paid_search,17051.33,93,25575.0,1.4998830003290065,183.34763440860215,0.0045904357898951,0.0024108878807517,-0.0021795479091434,6.792615130318819,False,monitor,0.0,17051.33,Balanced spend and conversion performance.
145,CMP-000003,cart_recovery_emea_fy25_social,paid_social,9189.66,56,15400.0,1.6757964930149756,164.10107142857143,0.0024739738284912,0.0014517174335709,-0.0010222563949203,6.765108571767686,False,monitor,0.0,9189.66,Balanced spend and conversion performance.
146,CMP-000017,Lifecycle Winback Global 2024 Social,paid_social,27577.89,138,37950.0,1.3761023776655863,199.83978260869569,0.0074243201712589,0.0035774465327284,-0.0038468736385304,6.751872575524699,False,monitor,0.0,27577.89,Balanced spend and conversion performance.
147,CMP-000055,Regional Expansion APAC Q4 Social,paid_social,14186.67,78,21450.0,1.5119827274476674,181.88038461538463,0.0038192327347739,0.0020220349967595,-0.0017971977380143,6.588557704033297,False,monitor,0.0,14186.67,Balanced spend and conversion performance.
148,CMP-000004,Lifecycle Winback APAC 2025 Social,paid_social,19385.12,100,27500.0,1.418613864654952,193.8512,0.0052187218615447,0.0025923525599481,-0.0026263693015965,6.520810259228573,False,monitor,0.0,19385.12,Balanced spend and conversion performance.
149,CMP-000045,CART RECOVERY US FY25 SOCIAL,paid_social,8541.86,50,13750.0,1.609719662930556,170.83720000000002,0.0022995777957657,0.001296176279974,-0.0010034015157916,6.319103017052805,False,monitor,0.0,8541.86,Balanced spend and conversion performance.
150,CMP-000020,COMPETITOR SEARCH NA Q4 SOCIAL,paid_social,9965.93,56,15400.0,1.5452647168904456,177.96303571428572,0.0026829556258421,0.0014517174335709,-0.0012312381922711,6.235272090841202,False,monitor,0.0,9965.93,Balanced spend and conversion performance.
151,CMP-000033,Creator Spark APAC 2024 Social,paid_social,8338.74,48,13200.0,1.5829729671389203,173.72375,0.0022448952978231,0.0012443292287751,-0.001000566069048,6.150640664181175,False,monitor,0.0,8338.74,Balanced spend and conversion performance.
152,CMP-000074,Retargeting US 2024 Social,paid_social,8385.53,48,13200.0,1.5741402153471515,174.69854166666667,0.0022574917633545,0.0012443292287751,-0.0010131625345794,6.116139216814483,False,monitor,0.0,8385.53,Balanced spend and conversion performance.
153,CMP-000040,Retargeting APAC 2024 Social,paid_social,13677.91,71,19525.0,1.4274841697306095,192.64661971830984,0.0036822680456577,0.0018405703175631,-0.0018416977280945,6.086456206837717,False,monitor,0.0,13677.91,Balanced spend and conversion performance.
154,CMP-000026,Brand SEM Global 2024 Social,paid_social,11161.2,60,16500.0,1.4783356628319535,186.02,0.0030047375740296,0.0015554115359688,-0.0014493260380607,6.062758178430599,False,monitor,0.0,11161.2,Balanced spend and conversion performance.
155,CMP-000007,CREATOR SPARK EMEA Q4 SOCIAL,paid_social,10552.34,56,15400.0,1.4593919452936506,188.43464285714285,0.002840824686587,0.0014517174335709,-0.0013891072530161,5.886505382156864,False,monitor,0.0,10552.34,Balanced spend and conversion performance.
156,CMP-000036,LIFECYCLE WINBACK APAC Q4 SOCIAL,paid_social,39021.4,165,45375.0,1.1628234763488752,236.49333333333337,0.0105050592025265,0.0042773817239144,-0.006227677478612,5.882062636323633,False,monitor,0.0,39021.4,Balanced spend and conversion performance.
